Date,UnitsSold,hashtag_count,avg_likes,InterestScore,weekday,month,lag_1,lag_7,lag_14,lag_30,rm_7,rm_30
2024-11-28,0.0,0,26.941176470588236,0.0,3,11,1.0,1.0,3.0,0.0,2.0,1.962962962962963
2024-11-29,0.0,0,28.055555555555557,0.0,4,11,0.0,2.0,3.0,0.0,1.8571428571428572,1.8928571428571428
2024-11-30,12.0,0,28.46153846153846,0.0,5,11,0.0,2.0,3.0,0.0,1.5714285714285714,1.8275862068965518
2024-12-01,1.0,0,26.35483870967742,0.0,6,12,12.0,2.0,0.0,2.0,3.0,2.1666666666666665
2024-12-02,0.0,0,25.142857142857142,0.0,0,12,1.0,2.0,8.0,7.0,2.857142857142857,2.1333333333333333
2024-12-03,7.0,0,28.11111111111111,0.0,1,12,0.0,4.0,0.0,0.0,2.5714285714285716,1.9
2024-12-04,0.0,0,25.6,0.0,2,12,7.0,1.0,1.0,1.0,3.0,2.1333333333333333
2024-12-05,6.0,0,30.956521739130434,0.0,3,12,0.0,0.0,1.0,1.0,2.857142857142857,2.1
2024-12-06,4.0,0,28.7,0.0,4,12,6.0,0.0,2.0,0.0,3.7142857142857144,2.2666666666666666
2024-12-07,2.0,0,27.59090909090909,0.0,5,12,4.0,12.0,2.0,0.0,4.285714285714286,2.4
2024-12-08,2.0,0,28.615384615384617,0.0,6,12,2.0,1.0,2.0,2.0,2.857142857142857,2.466666666666667
2024-12-09,0.0,0,28.647058823529413,0.0,0,12,2.0,0.0,2.0,1.0,3.0,2.466666666666667
2024-12-10,0.0,0,27.166666666666668,0.0,1,12,0.0,7.0,4.0,0.0,3.0,2.433333333333333
2024-12-11,2.0,0,29.5,0.0,2,12,0.0,0.0,1.0,1.0,2.0,2.433333333333333
2024-12-12,0.0,0,31.857142857142858,0.0,3,12,2.0,6.0,0.0,2.0,2.2857142857142856,2.466666666666667
2024-12-13,4.0,0,27.5,0.0,4,12,0.0,4.0,0.0,4.0,1.4285714285714286,2.4
2024-12-14,0.0,0,27.0,0.0,5,12,4.0,2.0,12.0,3.0,1.4285714285714286,2.4
2024-12-15,6.0,0,28.11111111111111,0.0,6,12,0.0,2.0,1.0,3.0,1.1428571428571428,2.3
2024-12-16,6.0,0,27.384615384615383,0.0,0,12,6.0,0.0,0.0,3.0,1.7142857142857142,2.4
2024-12-17,2.0,0,26.666666666666668,0.0,1,12,6.0,0.0,7.0,0.0,2.5714285714285716,2.5
2024-12-18,0.0,0,25.157894736842106,0.0,2,12,2.0,2.0,0.0,8.0,2.857142857142857,2.566666666666667
2024-12-19,3.0,0,27.307692307692307,0.0,3,12,0.0,0.0,6.0,0.0,2.5714285714285716,2.3
2024-12-20,0.0,0,26.642857142857142,0.0,4,12,3.0,4.0,4.0,1.0,3.0,2.4
2024-12-21,3.0,0,29.45,0.0,5,12,0.0,0.0,2.0,1.0,2.4285714285714284,2.3666666666666667
2024-12-22,4.0,0,26.8,0.0,6,12,3.0,6.0,2.0,2.0,2.857142857142857,2.433333333333333
2024-12-23,1.0,0,28.294117647058822,0.0,0,12,4.0,6.0,0.0,2.0,2.5714285714285716,2.5
2024-12-24,3.0,0,29.285714285714285,0.0,1,12,1.0,2.0,0.0,2.0,1.8571428571428572,2.466666666666667
2024-12-25,1.0,0,26.0,0.0,2,12,3.0,0.0,2.0,2.0,2.0,2.5
2024-12-26,1.0,0,28.7,0.0,3,12,1.0,3.0,0.0,4.0,2.142857142857143,2.466666666666667
2024-12-27,10.0,0,29.142857142857142,0.0,4,12,1.0,0.0,4.0,1.0,1.8571428571428572,2.3666666666666667
2024-12-28,4.0,0,29.20689655172414,0.0,5,12,10.0,3.0,0.0,0.0,3.2857142857142856,2.6666666666666665
2024-12-29,4.0,0,26.26923076923077,0.0,6,12,4.0,4.0,6.0,0.0,3.4285714285714284,2.8
2024-12-30,2.0,0,27.045454545454547,0.0,0,12,4.0,1.0,6.0,12.0,3.4285714285714284,2.933333333333333
2024-12-31,0.0,0,28.352941176470587,0.0,1,12,2.0,3.0,2.0,1.0,3.5714285714285716,2.6
2025-01-01,0.0,0,27.2,0.0,2,1,0.0,1.0,0.0,0.0,3.142857142857143,2.566666666666667
2025-01-02,4.0,0,28.0,0.0,3,1,0.0,1.0,3.0,7.0,3.0,2.566666666666667
2025-01-03,0.0,0,30.6,0.0,4,1,4.0,10.0,0.0,0.0,3.4285714285714284,2.466666666666667
2025-01-04,0.0,0,28.565217391304348,0.0,5,1,0.0,4.0,3.0,6.0,2.0,2.466666666666667
2025-01-05,6.0,0,29.05263157894737,0.0,6,1,0.0,4.0,4.0,4.0,1.4285714285714286,2.2666666666666666
2025-01-06,4.0,0,26.695652173913043,0.0,0,1,6.0,2.0,1.0,2.0,1.7142857142857142,2.3333333333333335
2025-01-07,1.0,0,30.157894736842106,0.0,1,1,4.0,0.0,3.0,2.0,2.0,2.4
2025-01-08,1.0,0,27.68421052631579,0.0,2,1,1.0,0.0,1.0,0.0,2.142857142857143,2.3666666666666667
2025-01-09,8.0,0,29.285714285714285,0.0,3,1,1.0,4.0,1.0,0.0,2.2857142857142856,2.4
2025-01-10,0.0,0,26.208333333333332,0.0,4,1,8.0,0.0,10.0,2.0,2.857142857142857,2.6666666666666665
2025-01-11,5.0,0,29.5,0.0,5,1,0.0,0.0,4.0,0.0,2.857142857142857,2.6
2025-01-12,1.0,0,29.636363636363637,0.0,6,1,5.0,6.0,4.0,4.0,3.5714285714285716,2.7666666666666666
2025-01-13,1.0,0,30.736842105263158,0.0,0,1,1.0,4.0,2.0,0.0,2.857142857142857,2.6666666666666665
2025-01-14,2.0,0,29.5,0.0,1,1,1.0,1.0,0.0,6.0,2.4285714285714284,2.7
2025-01-15,4.0,0,27.166666666666668,0.0,2,1,2.0,1.0,0.0,6.0,2.5714285714285716,2.566666666666667
2025-01-16,9.0,0,28.23076923076923,0.0,3,1,4.0,8.0,4.0,2.0,3.0,2.5
2025-01-17,4.0,0,28.454545454545453,0.0,4,1,9.0,0.0,0.0,0.0,3.142857142857143,2.7333333333333334
2025-01-18,2.0,0,26.666666666666668,0.0,5,1,4.0,5.0,0.0,3.0,3.7142857142857144,2.8666666666666667
2025-01-19,3.0,0,27.714285714285715,0.0,6,1,2.0,1.0,6.0,0.0,3.2857142857142856,2.8333333333333335
2025-01-20,1.0,0,30.454545454545453,0.0,0,1,3.0,1.0,4.0,3.0,3.5714285714285716,2.933333333333333
2025-01-21,4.0,0,30.444444444444443,0.0,1,1,1.0,2.0,1.0,4.0,3.5714285714285716,2.8666666666666667
2025-01-22,0.0,0,29.043478260869566,0.0,2,1,4.0,4.0,1.0,1.0,3.857142857142857,2.8666666666666667
2025-01-23,0.0,0,24.625,0.0,3,1,0.0,9.0,8.0,3.0,3.2857142857142856,2.8333333333333335
2025-01-24,0.0,0,27.3,0.0,4,1,0.0,4.0,0.0,1.0,2.0,2.7333333333333334
2025-01-25,2.0,0,29.0,0.0,5,1,0.0,2.0,5.0,1.0,1.4285714285714286,2.7
2025-01-26,0.0,0,28.0,0.0,6,1,2.0,3.0,1.0,10.0,1.4285714285714286,2.7333333333333334
2025-01-27,5.0,0,26.3,0.0,0,1,0.0,1.0,1.0,4.0,1.0,2.4
2025-01-28,6.0,0,29.333333333333332,0.0,1,1,5.0,4.0,2.0,4.0,1.5714285714285714,2.433333333333333
2025-01-29,11.0,0,28.714285714285715,0.0,2,1,6.0,0.0,4.0,2.0,1.8571428571428572,2.5
2025-01-30,2.0,0,29.333333333333332,0.0,3,1,11.0,0.0,9.0,0.0,3.4285714285714284,2.8
2025-01-31,1.0,0,28.25,0.0,4,1,2.0,0.0,4.0,0.0,3.7142857142857144,2.8666666666666667
2025-02-01,3.0,0,29.61111111111111,0.0,5,2,1.0,2.0,2.0,4.0,3.857142857142857,2.9
2025-02-02,3.0,0,27.8,0.0,6,2,3.0,0.0,3.0,0.0,4.0,2.8666666666666667
2025-02-03,0.0,0,27.636363636363637,0.0,0,2,3.0,5.0,1.0,0.0,4.428571428571429,2.966666666666667
2025-02-04,4.0,0,27.666666666666668,0.0,1,2,0.0,6.0,4.0,6.0,3.7142857142857144,2.966666666666667
2025-02-05,5.0,0,28.6,0.0,2,2,4.0,11.0,0.0,4.0,3.4285714285714284,2.9
2025-02-06,0.0,0,29.238095238095237,0.0,3,2,5.0,2.0,0.0,1.0,2.5714285714285716,2.933333333333333
2025-02-07,2.0,0,27.391304347826086,0.0,4,2,0.0,1.0,0.0,1.0,2.2857142857142856,2.9
2025-02-08,0.0,0,27.357142857142858,0.0,5,2,2.0,3.0,2.0,8.0,2.4285714285714284,2.933333333333333
2025-02-09,2.0,0,28.714285714285715,0.0,6,2,0.0,3.0,0.0,0.0,2.0,2.6666666666666665
2025-02-10,2.0,0,26.0,0.0,0,2,2.0,0.0,5.0,5.0,1.8571428571428572,2.7333333333333334
2025-02-11,1.0,0,28.294117647058822,0.0,1,2,2.0,4.0,6.0,1.0,2.142857142857143,2.6333333333333333
2025-02-12,2.0,0,27.833333333333332,0.0,2,2,1.0,5.0,11.0,1.0,1.7142857142857142,2.6333333333333333
2025-02-13,0.0,0,26.2,0.0,3,2,2.0,0.0,2.0,2.0,1.2857142857142858,2.6666666666666665
2025-02-14,1.0,0,25.333333333333332,0.0,4,2,0.0,2.0,1.0,4.0,1.2857142857142858,2.6
2025-02-15,1.0,0,26.8,0.0,5,2,1.0,0.0,3.0,9.0,1.1428571428571428,2.5
2025-02-16,2.0,0,28.0,0.0,6,2,1.0,2.0,3.0,4.0,1.2857142857142858,2.2333333333333334
2025-02-17,0.0,0,27.857142857142858,0.0,0,2,2.0,2.0,0.0,2.0,1.2857142857142858,2.1666666666666665
2025-02-18,2.0,0,26.055555555555557,0.0,1,2,0.0,1.0,4.0,3.0,1.0,2.1
2025-02-19,0.0,0,26.1,0.0,2,2,2.0,2.0,5.0,1.0,1.1428571428571428,2.066666666666667
2025-02-20,0.0,0,27.0,0.0,3,2,0.0,0.0,0.0,4.0,0.8571428571428571,2.033333333333333
2025-02-21,1.0,0,28.210526315789473,0.0,4,2,0.0,1.0,2.0,0.0,0.8571428571428571,1.9
2025-02-22,4.0,0,28.6,0.0,5,2,1.0,1.0,0.0,0.0,0.8571428571428571,1.9333333333333333
2025-02-23,1.0,0,26.761904761904763,0.0,6,2,4.0,2.0,2.0,0.0,1.2857142857142858,2.066666666666667
2025-02-24,2.0,0,29.0,0.0,0,2,1.0,0.0,2.0,2.0,1.1428571428571428,2.1
2025-02-25,0.0,0,27.352941176470587,0.0,1,2,2.0,2.0,1.0,0.0,1.4285714285714286,2.1
2025-02-26,0.0,0,29.36842105263158,0.0,2,2,0.0,0.0,2.0,5.0,1.1428571428571428,2.1
2025-02-27,3.0,0,28.636363636363637,0.0,3,2,0.0,0.0,0.0,6.0,1.1428571428571428,1.9333333333333333
2025-02-28,4.0,0,28.46153846153846,0.0,4,2,3.0,1.0,1.0,11.0,1.5714285714285714,1.8333333333333333
2025-03-01,4.0,0,27.423076923076923,0.0,5,3,4.0,4.0,1.0,2.0,2.0,1.6
2025-03-02,0.0,0,28.88,0.0,6,3,4.0,1.0,2.0,1.0,2.0,1.6666666666666667
2025-03-03,4.0,0,29.1,0.0,0,3,0.0,2.0,0.0,3.0,1.8571428571428572,1.6333333333333333
2025-03-04,2.0,0,28.153846153846153,0.0,1,3,4.0,0.0,2.0,3.0,2.142857142857143,1.6666666666666667
2025-03-05,4.0,0,28.16,0.0,2,3,2.0,0.0,0.0,0.0,2.4285714285714284,1.6333333333333333
2025-03-06,0.0,0,28.77777777777778,0.0,3,3,4.0,3.0,0.0,4.0,3.0,1.7666666666666666
2025-03-07,0.0,0,28.25,0.0,4,3,0.0,4.0,1.0,5.0,2.5714285714285716,1.6333333333333333
2025-03-08,3.0,0,27.555555555555557,0.0,5,3,0.0,4.0,4.0,0.0,2.0,1.4666666666666666
2025-03-09,1.0,0,29.785714285714285,0.0,6,3,3.0,0.0,1.0,2.0,1.8571428571428572,1.5666666666666667
2025-03-10,4.0,0,27.41176470588235,0.0,0,3,1.0,4.0,2.0,0.0,2.0,1.5333333333333334
2025-03-11,0.0,0,25.2,0.0,1,3,4.0,2.0,0.0,2.0,2.0,1.6666666666666667
2025-03-12,2.0,0,28.956521739130434,0.0,2,3,0.0,4.0,0.0,2.0,1.7142857142857142,1.6
2025-03-13,0.0,0,29.6,0.0,3,3,2.0,0.0,3.0,1.0,1.4285714285714286,1.6
2025-03-14,0.0,0,27.8,0.0,4,3,0.0,0.0,4.0,2.0,1.4285714285714286,1.5666666666666667
2025-03-15,2.0,0,27.607142857142858,0.0,5,3,0.0,3.0,4.0,0.0,1.4285714285714286,1.5
2025-03-16,0.0,0,28.666666666666668,0.0,6,3,2.0,1.0,0.0,1.0,1.2857142857142858,1.5666666666666667
2025-03-17,8.0,0,26.25,0.0,0,3,0.0,4.0,4.0,1.0,1.1428571428571428,1.5333333333333334
2025-03-18,2.0,0,26.0,0.0,1,3,8.0,0.0,2.0,2.0,1.7142857142857142,1.7666666666666666
2025-03-19,0.0,0,28.2,0.0,2,3,2.0,2.0,4.0,0.0,2.0,1.7666666666666666
2025-03-20,3.0,0,26.5625,0.0,3,3,0.0,0.0,0.0,2.0,1.7142857142857142,1.7666666666666666
2025-03-21,4.0,0,29.75,0.0,4,3,3.0,0.0,0.0,0.0,2.142857142857143,1.8
2025-03-22,0.0,0,28.866666666666667,0.0,5,3,4.0,2.0,3.0,0.0,2.7142857142857144,1.9333333333333333
2025-03-23,0.0,0,29.25925925925926,0.0,6,3,0.0,0.0,1.0,1.0,2.4285714285714284,1.9333333333333333
2025-03-24,1.0,0,27.846153846153847,0.0,0,3,0.0,8.0,4.0,4.0,2.4285714285714284,1.9
2025-03-25,2.0,0,26.928571428571427,0.0,1,3,1.0,2.0,0.0,1.0,1.4285714285714286,1.8
2025-03-26,2.0,0,28.77777777777778,0.0,2,3,2.0,0.0,2.0,2.0,1.4285714285714286,1.8333333333333333
2025-03-27,2.0,0,27.80952380952381,0.0,3,3,2.0,3.0,0.0,0.0,1.7142857142857142,1.8333333333333333
2025-03-28,7.0,0,29.38888888888889,0.0,4,3,2.0,4.0,0.0,0.0,1.5714285714285714,1.9
2025-03-29,0.0,0,26.3125,0.0,5,3,7.0,0.0,2.0,3.0,2.0,2.1333333333333333
2025-03-30,0.0,0,29.526315789473685,0.0,6,3,0.0,0.0,0.0,4.0,2.0,2.033333333333333
2025-03-31,4.0,0,28.09090909090909,0.0,0,3,0.0,1.0,8.0,4.0,2.0,1.9
2025-04-01,3.0,0,27.066666666666666,0.0,1,4,4.0,2.0,2.0,0.0,2.4285714285714284,1.9
2025-04-02,5.0,0,27.666666666666668,0.0,2,4,3.0,2.0,0.0,4.0,2.5714285714285716,2.0
2025-04-03,2.0,0,27.923076923076923,0.0,3,4,5.0,2.0,3.0,2.0,3.0,2.033333333333333
2025-04-04,4.0,0,26.076923076923077,0.0,4,4,2.0,7.0,4.0,4.0,3.0,2.033333333333333
2025-04-05,2.0,0,26.566666666666666,0.0,5,4,4.0,0.0,0.0,0.0,2.5714285714285716,2.033333333333333
2025-04-06,3.0,0,28.73076923076923,0.0,6,4,2.0,0.0,0.0,0.0,2.857142857142857,2.1
2025-04-07,3.0,0,28.157894736842106,0.0,0,4,3.0,4.0,1.0,3.0,3.2857142857142856,2.2
2025-04-08,2.0,0,25.55,0.0,1,4,3.0,3.0,2.0,1.0,3.142857142857143,2.2
2025-04-09,0.0,0,28.925925925925927,0.0,2,4,2.0,5.0,2.0,4.0,3.0,2.2333333333333334
2025-04-10,2.0,0,27.5,0.0,3,4,0.0,2.0,2.0,0.0,2.2857142857142856,2.1
2025-04-11,0.0,0,27.944444444444443,0.0,4,4,2.0,4.0,7.0,2.0,2.2857142857142856,2.1666666666666665
2025-04-12,1.0,0,28.65,0.0,5,4,0.0,2.0,0.0,0.0,1.7142857142857142,2.1
2025-04-13,1.0,0,28.285714285714285,0.0,6,4,1.0,3.0,0.0,0.0,1.5714285714285714,2.1333333333333333
2025-04-14,2.0,0,29.6,0.0,0,4,1.0,3.0,4.0,2.0,1.2857142857142858,2.1666666666666665
2025-04-15,0.0,0,27.23076923076923,0.0,1,4,2.0,2.0,3.0,0.0,1.1428571428571428,2.1666666666666665
2025-04-16,3.0,0,27.321428571428573,0.0,2,4,0.0,0.0,5.0,8.0,0.8571428571428571,2.1666666666666665
2025-04-17,0.0,0,30.23076923076923,0.0,3,4,3.0,2.0,2.0,2.0,1.2857142857142858,2.0
2025-04-18,1.0,0,28.23076923076923,0.0,4,4,0.0,0.0,4.0,0.0,1.0,1.9333333333333333
2025-04-19,1.0,0,28.88888888888889,0.0,5,4,1.0,1.0,2.0,3.0,1.1428571428571428,1.9666666666666666
2025-04-20,3.0,0,27.96153846153846,0.0,6,4,1.0,1.0,3.0,4.0,1.1428571428571428,1.9
2025-04-21,0.0,0,28.25,0.0,0,4,3.0,2.0,3.0,0.0,1.4285714285714286,1.8666666666666667
2025-04-22,0.0,0,29.4,0.0,1,4,0.0,0.0,2.0,0.0,1.1428571428571428,1.8666666666666667
2025-04-23,5.0,0,25.666666666666668,0.0,2,4,0.0,3.0,0.0,1.0,1.1428571428571428,1.8666666666666667
2025-04-24,0.0,0,28.166666666666668,0.0,3,4,5.0,0.0,2.0,2.0,1.4285714285714286,2.0
2025-04-25,1.0,0,28.11111111111111,0.0,4,4,0.0,1.0,0.0,2.0,1.4285714285714286,1.9333333333333333
2025-04-26,9.0,0,27.125,0.0,5,4,1.0,1.0,1.0,2.0,1.4285714285714286,1.9
2025-04-27,0.0,0,26.94736842105263,0.0,6,4,9.0,3.0,1.0,7.0,2.5714285714285716,2.1333333333333333
2025-04-28,0.0,0,26.583333333333332,0.0,0,4,0.0,0.0,2.0,0.0,2.142857142857143,1.9
2025-04-29,5.0,0,29.11111111111111,0.0,1,4,0.0,0.0,0.0,0.0,2.142857142857143,1.9
2025-04-30,1.0,0,29.5,0.0,2,4,5.0,5.0,3.0,4.0,2.857142857142857,2.066666666666667
2025-05-01,1.0,0,27.25,0.0,3,5,1.0,0.0,0.0,3.0,2.2857142857142856,1.9666666666666666
2025-05-02,1.0,0,26.866666666666667,0.0,4,5,1.0,1.0,1.0,5.0,2.4285714285714284,1.9
2025-05-03,2.0,0,26.714285714285715,0.0,5,5,1.0,9.0,1.0,2.0,2.4285714285714284,1.7666666666666666
2025-05-04,0.0,0,27.333333333333332,0.0,6,5,2.0,0.0,3.0,4.0,1.4285714285714286,1.7666666666666666
2025-05-05,0.0,0,30.22222222222222,0.0,0,5,0.0,0.0,0.0,2.0,1.4285714285714286,1.6333333333333333
2025-05-06,6.0,0,26.166666666666668,0.0,1,5,0.0,5.0,0.0,3.0,1.4285714285714286,1.5666666666666667
2025-05-07,0.0,0,26.0,0.0,2,5,6.0,1.0,5.0,3.0,1.5714285714285714,1.6666666666666667
2025-05-08,3.0,0,28.916666666666668,0.0,3,5,0.0,1.0,0.0,2.0,1.4285714285714286,1.5666666666666667
2025-05-09,0.0,0,29.0,0.0,4,5,3.0,1.0,1.0,0.0,1.7142857142857142,1.6
2025-05-10,0.0,0,26.25,0.0,5,5,0.0,2.0,9.0,2.0,1.5714285714285714,1.6
2025-05-11,1.0,0,27.526315789473685,0.0,6,5,0.0,0.0,0.0,0.0,1.2857142857142858,1.5333333333333334
2025-05-12,3.0,0,28.11764705882353,0.0,0,5,1.0,0.0,0.0,1.0,1.4285714285714286,1.5666666666666667
2025-05-13,2.0,0,26.857142857142858,0.0,1,5,3.0,6.0,5.0,1.0,1.8571428571428572,1.6333333333333333
2025-05-14,0.0,0,30.444444444444443,0.0,2,5,2.0,0.0,1.0,2.0,1.2857142857142858,1.6666666666666667
2025-05-15,0.0,0,27.076923076923077,0.0,3,5,0.0,3.0,1.0,0.0,1.2857142857142858,1.6
2025-05-16,4.0,0,29.615384615384617,0.0,4,5,0.0,0.0,1.0,3.0,0.8571428571428571,1.6
2025-05-17,2.0,0,28.055555555555557,0.0,5,5,4.0,0.0,2.0,0.0,1.4285714285714286,1.6333333333333333
2025-05-18,0.0,0,27.23076923076923,0.0,6,5,2.0,1.0,0.0,1.0,1.7142857142857142,1.7
2025-05-19,3.0,0,29.347826086956523,0.0,0,5,0.0,3.0,0.0,1.0,1.5714285714285714,1.6666666666666667
2025-05-20,5.0,0,27.375,0.0,1,5,3.0,2.0,6.0,3.0,1.5714285714285714,1.7333333333333334
2025-05-21,5.0,0,28.444444444444443,0.0,2,5,5.0,0.0,0.0,0.0,2.0,1.8
2025-05-22,8.0,0,29.304347826086957,0.0,3,5,5.0,0.0,3.0,0.0,2.7142857142857144,1.9666666666666666
2025-05-23,4.0,0,27.2,0.0,4,5,8.0,4.0,0.0,5.0,3.857142857142857,2.2333333333333334
2025-05-24,1.0,0,29.217391304347824,0.0,5,5,4.0,2.0,0.0,0.0,3.857142857142857,2.2
2025-05-25,3.0,0,29.153846153846153,0.0,6,5,1.0,0.0,1.0,1.0,3.7142857142857144,2.2333333333333334
2025-05-26,2.0,0,27.5,0.0,0,5,3.0,3.0,3.0,9.0,4.142857142857143,2.3
2025-05-27,3.0,0,26.63157894736842,0.0,1,5,2.0,5.0,2.0,0.0,4.0,2.066666666666667
2025-05-28,0.0,0,28.6,0.0,2,5,3.0,5.0,0.0,0.0,3.7142857142857144,2.1666666666666665
2025-05-29,4.0,0,28.923076923076923,0.0,3,5,0.0,8.0,0.0,5.0,3.0,2.1666666666666665
2025-05-30,0.0,0,31.11111111111111,0.0,4,5,4.0,4.0,4.0,1.0,2.4285714285714284,2.1333333333333333
2025-05-31,2.0,0,29.533333333333335,0.0,5,5,0.0,1.0,2.0,1.0,1.8571428571428572,2.1
2025-06-01,0.0,0,27.894736842105264,0.0,6,6,2.0,3.0,0.0,1.0,2.0,2.1333333333333333
2025-06-02,0.0,0,29.533333333333335,0.0,0,6,0.0,2.0,3.0,2.0,1.5714285714285714,2.1
2025-06-03,6.0,0,27.75,0.0,1,6,0.0,3.0,5.0,0.0,1.2857142857142858,2.033333333333333
2025-06-04,11.0,0,30.857142857142858,0.0,2,6,6.0,0.0,5.0,0.0,1.7142857142857142,2.2333333333333334
2025-06-05,3.0,0,28.875,0.0,3,6,11.0,4.0,8.0,6.0,3.2857142857142856,2.6
2025-06-06,0.0,0,30.05263157894737,0.0,4,6,3.0,0.0,4.0,0.0,3.142857142857143,2.5
2025-06-07,4.0,0,28.23076923076923,0.0,5,6,0.0,2.0,1.0,3.0,3.142857142857143,2.5
2025-06-08,0.0,0,26.85185185185185,0.0,6,6,4.0,0.0,3.0,0.0,3.4285714285714284,2.533333333333333
2025-06-09,4.0,0,30.304347826086957,0.0,0,6,0.0,0.0,2.0,0.0,3.4285714285714284,2.533333333333333
2025-06-10,1.0,0,26.91304347826087,0.0,1,6,4.0,6.0,3.0,1.0,4.0,2.6666666666666665
2025-06-11,5.0,0,28.285714285714285,0.0,2,6,1.0,11.0,0.0,3.0,3.2857142857142856,2.6666666666666665
2025-06-12,2.0,0,29.846153846153847,0.0,3,6,5.0,3.0,4.0,2.0,2.4285714285714284,2.7333333333333334
2025-06-13,1.0,0,29.46153846153846,0.0,4,6,2.0,0.0,0.0,0.0,2.2857142857142856,2.7333333333333334
2025-06-14,6.0,0,27.176470588235293,0.0,5,6,1.0,4.0,2.0,0.0,2.4285714285714284,2.7666666666666666
2025-06-15,1.0,0,27.133333333333333,0.0,6,6,6.0,0.0,0.0,4.0,2.7142857142857144,2.966666666666667
2025-06-16,1.0,0,27.6,0.0,0,6,1.0,4.0,0.0,2.0,2.857142857142857,2.8666666666666667
2025-06-17,2.0,0,27.2,0.0,1,6,1.0,1.0,6.0,0.0,2.4285714285714284,2.8333333333333335
2025-06-18,4.0,0,28.27777777777778,0.0,2,6,2.0,5.0,11.0,3.0,2.5714285714285716,2.9
2025-06-19,0.0,0,28.75,0.0,3,6,4.0,2.0,3.0,5.0,2.4285714285714284,2.933333333333333
2025-06-20,3.0,0,28.9,0.0,4,6,0.0,1.0,0.0,5.0,2.142857142857143,2.7666666666666666
2025-06-21,3.0,0,28.57894736842105,0.0,5,6,3.0,6.0,4.0,8.0,2.4285714285714284,2.7
2025-06-22,0.0,0,28.333333333333332,0.0,6,6,3.0,1.0,0.0,4.0,2.0,2.533333333333333
2025-06-23,2.0,0,29.727272727272727,0.0,0,6,0.0,1.0,4.0,1.0,1.8571428571428572,2.4
2025-06-24,4.0,0,28.666666666666668,0.0,1,6,2.0,2.0,1.0,3.0,2.0,2.433333333333333
